,Unnamed: 0,nama,deskripsi,latitude,longitude,accuracy,kode_kat,iddesa,no,kode,jenis
51477,157837,CBR ritel,Alat kesehatan,-6.938416666666666,107.62422166666666,2.0,30020013,3273070002,33,2,Apotek
51478,157838,Apotek Arya Putra Jaya,Jl.Gumuruh 118 RT 09 RW 06,-6.937025,107.63811,1.0,30020013,3273160001,33,2,Apotek
51479,157839,apotek bidan enur rt. 003/002 (0007),krajan 2 rt. 003/002,-6.260406666666667,107.333555,1.5,30020013,3215112008,33,2,Apotek
51480,157840,Apotek Koperlak,Apotek Koperlak dekat Papandayan Motor,-7.220490000000002,107.90554333333333,1.2000000476837158,30020013,3205190005,33,2,Apotek
51481,157841,Apotek Yessa Farma,Apotek Yessa Farma Jl Jatijajar Rt003 Rw 002,-6.42256166,106.8631895,3.2160000801086426,30020013,3276041005,33,2,Apotek
51482,157842,Apotek Farmasi 86,Apotek Farmasi Sindang,-6.3351633517250825,108.32351457327604,3.0,30020013,3212160013,33,2,Apotek
51483,157843,apotek fanca farma,apotek yg ada d wilayah 2/9,-6.74061023,107.04551626,4.550999641418457,30020013,3203220005,33,2,Apotek
51484,159178,APOTEK GENERIK,RT 003 RW 020,-6.23510872,107.03186635,3.2160000801086426,30020013,3275040008,33,2,Apotek
51485,159179,Apotek Sentosa,Depan baso Ranjau,-6.39904183,106.86747353,3.2160000801086426,30020013,3276041006,33,2,Apotek
51486,159180,APOTIK PRASTISTA PRAMA,Apotik obat,-6.232401666666667,106.97451166666666,1.2000000476837158,30020013,3275060003,33,2,Apotek
51487,159181,Apotek Rizal,Apotek rizal rt003/rw001 berbatasan rt001/rw001,-6.241881574105718,107.00327061116695,3.2160000801086426,30020013,3275040005,33,2,Apotek
51488,159182,Apotek ananda,Apotek ananda rt003/rw001 berbatasan rt001/rw001,-6.242650136886277,107.00262755155563,4.2880001068115225,30020013,3275040005,33,2,Apotek
51489,159183,Apotek diana,Apotek diana rt003/rw001 berbatasan rt001/rw001,-6.2426658014238505,107.00261112302542,3.2160000801086426,30020013,3275040005,33,2,Apotek
51490,159184,Apotek Meditama Midi,Apotek Meditama Midi,-6.31504585,107.16269759,3.2160000801086426,30020013,3216022006,33,2,Apotek
51491,159185,Apotek maju sehat,Apotek maju sht rt002/rw001 berbatasan rt001/rw001,-6.243265386243943,107.00188055634494,3.2160000801086426,30020013,3275040005,33,2,Apotek
51492,159186,Apotek putra tunggal,Apotek putra tunggal rt002/rw001 berbatasan rt001,-6.243354040750537,107.00180746614932,3.2160000801086426,30020013,3275040005,33,2,Apotek
51493,159187,Apotek populer,Apotek populer,-7.349445176616119,108.1107969582081,2.200000047683716,30020013,3206190011,33,2,Apotek
51494,159188,Apotek saluyu,jl raya timur singaparna,-7.349397293497573,108.11179138720036,2.0,30020013,3206190011,33,2,Apotek
51495,159189,Apotek Avicena,ruko m2m,-6.50014384,106.78716597,4.550999641418457,30020013,3201220004,33,2,Apotek
51496,159190,APOTEK,APOTEK RESTU IBU,-6.44767349,107.83100903,3.2160000801086426,30020013,3213150010,33,2,Apotek
51497,159191,APOTEK OTISTA,RT 004 RW 006,-6.93167873,107.6034295,6.432000160217285,30020013,3273060005,33,2,Apotek
51498,159192,apotek karees,rt 03 rw 12,-6.288781666666668,107.33008833333334,1.7000000476837158,30020013,3215112006,33,2,Apotek
51499,159193,Apotek,Apotek Griya Farma RT003 RW002 Jl.RA.Kartini,-6.24646985,107.00266311,3.2160000801086426,30020013,3275040005,33,2,Apotek
51500,159194,Apotek H.  Yayat,Dusun 1 rt/rw 003/001,-6.19956422,107.48852132,4.550999641418457,30020013,3215082012,33,2,Apotek
51501,159195,apotek,apotek martanegara,-6.934388333333334,107.63342666666668,1.600000023841858,30020013,3273070002,33,2,Apotek
51502,159196,Apotek Juwita Farma,rt 03 rw 03,-7.368188333333333,108.23048166666668,1.7999999523162842,30020013,3278020006,33,2,Apotek
51503,159197,apotek berkah sehat,samping  rm.masakan padang,-6.372561666666668,106.84458333333332,5.300000190734863,30020013,3276040012,33,2,Apotek
51504,159198,Apotek Fajar Abadi,Apotek Fajar Abadi Rt2 Rw7,-6.933040117340545,107.69293259829284,1.7000000476837158,30020013,3273121002,33,2,Apotek
51505,159199,APOTEK SEKAR JAYA FARMA,APOTEK SEKAR JAYA FARMA,-6.3371613,108.33559327,3.2160000801086426,30020013,3212150011,33,2,Apotek
51506,159200,Apotek Kimia Farma,Apotek Kimia Farma,-6.40048779,106.83637088,3.2160000801086426,30020013,3276030008,33,2,Apotek
51507,159201,apotik atlas medika,rt 02/04,-6.8905132503699695,107.55898582293688,8.0,30020013,3273190006,33,2,Apotek
51508,160512,20013,Apotek Sulthon,-7.10297967,107.95736823,3.2160000801086426,30020013,3205250007,33,2,Apotek
51509,160513,Apotek Manjur,rt 03 rw 03,-7.33539444,108.21883281,3.2160000801086426,30020013,3278050003,33,2,Apotek
51510,160514,Apotek Tiga Berlian,Apotek 3 berlian Rt 005 Rw 001,-6.304085240699352,107.56771777756512,4.0,30020013,3215071005,33,2,Apotek
51511,160515,infrastruktur 1,apotik Labora,-6.891097168343613,107.60023488465264,2.0,30020013,3273240005,33,2,Apotek
51512,160516,apotik muara sehat,apotik muara sehat rt 13rw 04,-6.94234406,107.59621854,3.2160000801086426,30020013,3273040006,33,2,Apotek
51513,160517,Apotik Walina,Apotik Walina,-6.306894451653418,107.2985265031457,3.0,30020013,3215113002,33,2,Apotek
51514,160518,Apotik kimia farma,depan jl alternatif,-6.37530699,106.90754973,3.2160000801086426,30020013,3276040009,33,2,Apotek
51515,160519,APOTEK SURYA PRIMA,SEBELAH BANK MANDIRI,-7.514057901088918,108.18126239951296,4.0,30020013,3206060005,33,2,Apotek
51516,160520,Apotek,Apotek Assyfa Farma,-6.519609825216751,107.4665618687868,3.0,30020013,3214100013,33,2,Apotek
51517,160521,Apotek,Wijaya mekar,-6.90902808,108.73895908,3.2160000801086426,30020013,3209020012,33,2,Apotek
51518,160522,20013,Apotek Leuwigoong,-7.10094414,107.95726586,3.2160000801086426,30020013,3205250007,33,2,Apotek
51519,160523,Apotek Jatijajar,Apotek Jatijajar Jl Jatijajar Rt06 Rw02,-6.42152151,106.86377539,3.2160000801086426,30020013,3276041005,33,2,Apotek
51520,160524,Apotek Sana Farma 2,Apotek Sana Farma 2 Jl. rsu dr. Slamet no. 19,-7.220448333333334,107.897445,1.600000023841858,30020013,3205181004,33,2,Apotek
51521,160525,Apotek Cemerlang,Apotek Cemerlang Samping Kerudung cantika,-7.01888101,108.3688351,9.648000717163086,30020013,3210030016,33,2,Apotek
51522,160526,Apotek,Apotek sebelah tempat Praktik Dokter,-6.90660463,108.31263735,3.2160000801086426,30020013,3210050005,33,2,Apotek
51523,160527,Apotek,Apotek Kaisar,-7.00208506,108.32866174,3.2160000801086426,30020013,3210040004,33,2,Apotek
51524,160528,Apotik K 24,jln perkapuran Rt 003 RW 005,-6.398708478956016,106.87650203704834,3.2160000801086426,30020013,3276041006,33,2,Apotek
51525,160529,infrastruktur,Apotik Sancita,-6.983248013605144,108.47393151372673,3.2160000801086426,30020013,3208130005,33,2,Apotek
51526,160530,apotik waras,apotik waras sebelah toko mas candara,-6.92219923132563,106.92791998386384,3.2160000801086426,30020013,3272050001,33,2,Apotek
51527,160531,Apotik Generik,Apotik Generik,-6.33258772,106.95369253,3.2160000801086426,30020013,3275020001,33,2,Apotek
51528,160532,Apotek,Apotek,-6.36894251,107.37214764,9.0,30020013,3215040013,33,2,Apotek
51529,160533,apotek rahayu,rt 19 rw 006,-6.334294999999999,107.30112166666667,1.2999999523162842,30020013,3215031004,33,2,Apotek
51530,160534,APOTEK Naura Farma,APOTEK,-6.366865758389263,107.36722491681576,3.0,30020013,3215040013,33,2,Apotek
51531,160535,Apotik Roxy,Apotik Roxy rt.001/004,-6.2122555,107.00379879,3.2160000801086426,30020013,3275070003,33,2,Apotek
51532,160536,apotek century,rt 02/22,-6.313821666666668,106.97303833333332,1.5,30020013,3201190010,33,2,Apotek
51533,160537,Apotex,Apotex Subur Farma,-6.8535523989613525,108.5642073137378,6.0,30020013,3209070008,33,2,Apotek
51534,160538,APOTIK 168,TERLETAK DI RT 004 RW 001,-6.243346375135896,107.00194593518972,4.550999641418457,30020013,3275040005,33,2,Apotek
51535,160539,APOTIK DAFFA,TERLETAK DI RT 004 RW 001,-6.243395035122568,107.0019355416298,4.550999641418457,30020013,3275040005,33,2,Apotek
51536,160540,APOTIK RAFFKA,TERLETAK DI RT 004 RW 001,-6.2434400289418335,107.00191039592028,4.550999641418457,30020013,3275040005,33,2,Apotek
51537,160541,APOTIK HAVIS,TERLETAK DI RT 004 RW 001,-6.243492688369838,107.00186613947152,4.550999641418457,30020013,3275040005,33,2,Apotek
51538,160542,APOTIK PRIMA FARMA,TERLETAK DI RT 004 RW 001,-6.244476799999999,107.00304255,4.550999641418457,30020013,3275040005,33,2,Apotek
51539,161839,Rumah Makan Putra Minang (40002),"Depan Apotik Hidup Enggal Damang, sebelah Rumah Bpk. Ena",-6.691925,106.85027666666667,1.7000000476837158,30020013,3201090010,33,2,Apotek
51540,161840,Apotek Paten,blok M 1 No 7,-6.178039612843058,107.01699446886776,3.0,30020013,3216090001,33,2,Apotek
51541,161841,Apotek generik,rt  004/02,-6.330318183147342,106.92515328526495,3.0,30020013,3275011004,33,2,Apotek
51542,161842,Apotek bintang tujuh,Rt  004/02,-6.33259726,106.92389031,3.0,30020013,3275011004,33,2,Apotek
51543,161843,Apotek Tumbuh Sehat,Apotek Tumbuh Sehat,-6.40376093,106.83857754,3.2160000801086426,30020013,3276030008,33,2,Apotek
51544,161844,Apotek permata Bunda,jl Cijerah RT 003 RW 006,-6.919323333333334,107.57028166666666,1.7999999523162842,30020013,3273010007,33,2,Apotek
51545,161845,Apotek Ahsan,Apotek,-6.3205827225162885,107.3075544834137,7.199999809265138,30020013,3215113001,33,2,Apotek
51546,161846,apotek generik daeng winata,jl daeng m ardiwinata rt 003 rw 020,-6.86539452,107.56205551,3.0,30020013,3277030002,33,2,Apotek
51547,161847,apotek,girie farma apotek,-6.901570432819426,107.69141622819006,5.0,30020013,3273120007,33,2,Apotek
51548,161848,APOTEK WAHYU,RT 004 RW 012,-6.33318488,107.01728618,3.2160000801086426,30020013,3216010007,33,2,Apotek
51549,161849,Apotek Nur Syifa,Aporek,-6.319746294105843,107.3063085973263,7.5,30020013,3215113001,33,2,Apotek
51550,161850,Apotek Naratu Farma,Jl. Raffles Hills Boulevard RT 022 RW 025,-6.394518295760912,106.8997474014759,4.0,30020013,3276041007,33,2,Apotek
51551,161851,apotik sejahtera jl. h. dimun raya,apotik sejahtera jl. h  dimun raya rt.001/011,-6.408726302906871,106.8511538207531,6.0,30020013,3276031005,33,2,Apotek
51552,161852,apotik cecep,rt 2 rw 3 pulasaren,-6.72483371,108.56273186,3.0,30020013,3274030002,33,2,Apotek
51553,161853,APOTEK TUGU,APOTEK TUGU,-6.685786666666668,106.955835,2.200000047683716,30020013,3201110004,33,2,Apotek
51554,161854,Apotek K-24,Apotek K-24,-6.4005626,106.83625408,3.2160000801086426,30020013,3276030008,33,2,Apotek
51555,161855,Apotik Neglasari,apotik neglasari Jln.margonda raya,-6.39589721,106.82142474,3.2160000801086426,30020013,3276020011,33,2,Apotek
51556,163156,Apotek Maha Medika,Apotek,-6.67824024,107.68726353,3.2160000801086426,30020013,3213020015,33,2,Apotek
51557,163157,Apotek Pelangi,apotek,-6.67818836,107.68681285,3.2160000801086426,30020013,3213020015,33,2,Apotek
51558,163158,Apotek Suganda,Sebrang Rumah Bp. Gias,-7.217456666666667,107.92288666666668,4.099999904632568,30020013,3205200002,33,2,Apotek
51559,163159,Apotek Kimia Farma palabuhanratu,jln siliwangi depan dealer yamaha,-6.98805536,106.54699649,4.2880001068115225,30020013,3202110006,33,2,Apotek
